post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_561316177663091	"👋 Hi! Let s get started with the last Open Day  this one is about our Bachelor s programmes. Watch the opening presentation about our university and our way of studying  here.  📽️ 🔽 From where in the world are you joining? Please let us know in the comments! ✏💬"	2018-11-17T09:06:03+0000	561316177663091_561325740995468	Hello	2018-11-17T09:17:06+0000	0		
153677961330272_561316177663091	"👋 Hi! Let s get started with the last Open Day  this one is about our Bachelor s programmes. Watch the opening presentation about our university and our way of studying  here.  📽️ 🔽 From where in the world are you joining? Please let us know in the comments! ✏💬"	2018-11-17T09:06:03+0000	561316177663091_561333200994722	😍	2018-11-17T09:29:45+0000	0		
153677961330272_561316177663091	"👋 Hi! Let s get started with the last Open Day  this one is about our Bachelor s programmes. Watch the opening presentation about our university and our way of studying  here.  📽️ 🔽 From where in the world are you joining? Please let us know in the comments! ✏💬"	2018-11-17T09:06:03+0000	561316177663091_561330057661703	"Hey there. Greetings from Athens"	2018-11-17T09:26:26+0000	0		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213555182009196	"Marlies Nijhuis serious business! 😇"	2018-11-16T21:44:32+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213190012045713	"Jan-Willem van Ooijen Auke Bomers"	2018-11-16T15:59:34+0000	2		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213365278694853	"Coen Nij Bijvank"	2018-11-16T18:52:20+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213505005347547	Merle	2018-11-16T20:50:57+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213353015362746	"Bart Peeters"	2018-11-16T18:40:15+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213513292013385	"Lars nieuw Duits record"	2018-11-16T20:59:19+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213181298713251	"Maarten Moraal poaahhh zo veel Grolsch"	2018-11-16T15:53:22+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213168785381169	"Sophie Vergalen bier"	2018-11-16T15:46:48+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213344575363590	"met zo veel (hopelijk tijdelijke) hulpconstructies (steigers/stempels en trekbanden) is het sympathieke er wel een beetje van af wat mij betreft."	2018-11-16T18:31:15+0000	1		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213461538685227	"Maschja Baas, calslaan memory🤣"	2018-11-16T20:15:00+0000	0		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213333142031400	"Noa Lucas heuj!"	2018-11-16T18:19:44+0000	0		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213082172056497	"Niels Harthoorn kun je dit niet gebruiken ipv df pakken"	2018-11-16T14:30:50+0000	0		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2214351141929600	"Wouter Kok"	2018-11-17T10:36:39+0000	0		
153677961330272_2212976932067021	"Vijf redenen om de wereldrecordpoging krattenbrug te bezoeken. Iedereen is welkom om te komen kijken bij de recordpoging op 17 november om 15:00. Het evenement zal plaatsvinden op het ganzeveld op de campus."	2018-11-16T13:00:14+0000	2212976932067021_2213003362064378	👏	2018-11-16T13:20:54+0000	0		
153677961330272_2211777888853592	"STUDENT VLOG - Herjan studies Electrical Engineering  --- English version below --- High-tech oplossingen bedenken? Herjan laat je een dag uit z n  studentenleven zien. 🤳 Vandaag en morgen ontdek je tijdens de Open Dagen of deze bachelor bij je past. Schrijf je in: https://www.utwente.nl/opendagen/bachelor  Wat heb je nodig om een robotarm heel snel tot op de nanometer nauwkeurig te kunnen laten bewegen? Hoe ontwerp je een chip die 10 keer zo snel te werkt bij 10 keer zo weinig vermogen? De Engelstalige bacheloropleiding Electrical Engineering leert je high-tech oplossingen te bedenken voor praktische problemen.  --- English version ---  STUDENT VLOG - Thinking of high-tech solutions? Herjan shows you a day in his student life. 🤳 Today and tomorrow during the Open Days you will discover whether this bachelor suits you. Sign up: https://www.utwente.nl/en/opendays/bachelor  What do you need to move a robot arm very quickly to the nanometre accuracy? How do you design a chip that works 10 times faster at 10 times less power? The English-taught Bachelor s programme Electrical Engineering teaches you to come up with high-tech solutions for practical problems."	2018-11-16T08:04:00+0000	2211777888853592_2214426831922031	"Herjan, gaaf!"	2018-11-17T11:42:45+0000	1		
153677961330272_2211777888853592	"STUDENT VLOG - Herjan studies Electrical Engineering  --- English version below --- High-tech oplossingen bedenken? Herjan laat je een dag uit z n  studentenleven zien. 🤳 Vandaag en morgen ontdek je tijdens de Open Dagen of deze bachelor bij je past. Schrijf je in: https://www.utwente.nl/opendagen/bachelor  Wat heb je nodig om een robotarm heel snel tot op de nanometer nauwkeurig te kunnen laten bewegen? Hoe ontwerp je een chip die 10 keer zo snel te werkt bij 10 keer zo weinig vermogen? De Engelstalige bacheloropleiding Electrical Engineering leert je high-tech oplossingen te bedenken voor praktische problemen.  --- English version ---  STUDENT VLOG - Thinking of high-tech solutions? Herjan shows you a day in his student life. 🤳 Today and tomorrow during the Open Days you will discover whether this bachelor suits you. Sign up: https://www.utwente.nl/en/opendays/bachelor  What do you need to move a robot arm very quickly to the nanometre accuracy? How do you design a chip that works 10 times faster at 10 times less power? The English-taught Bachelor s programme Electrical Engineering teaches you to come up with high-tech solutions for practical problems."	2018-11-16T08:04:00+0000	2211777888853592_2212810395417008	"Horatiu Cepoi see you in Netherlands"	2018-11-16T10:16:38+0000	1		
153677961330272_2211658752198839	"Max Planck Medal for Detlef Lohse   Detlef Lohse  Professor of Physics of Fluids at the University of Twente  will receive the prestigious Max Planck Medal. This was announced by the Deutsche Physikalische Gesellschaft. On the list of recipients  since 1929  are famous names like Albert Einstein and Niels Bohr.  https://www.utwente.nl/en/news/!/2018/11/241237/max-planck-medal-for-detlef-lohse"	2018-11-15T15:30:03+0000	2211658752198839_2211679642196750	"Congratulations Detlef!"	2018-11-15T15:50:26+0000	0		
153677961330272_2211455005552547	"The Executive Board has appointed Professor Jennifer Herek as the new dean of the Faculty of Science and Technology at the University of Twente. Congratulations Jennifer!"	2018-11-15T12:30:04+0000	2211455005552547_2217858421578872	"Welcome Prof Jennifer to the seat of learning...w"	2018-11-19T15:17:09+0000	0		
153677961330272_2211360805561967	"Once again  the University of Twente has climbed in the ratings in the newest edition of the Keuzegids Universiteiten study guide. This bumps the UT up to the second position in the ranking of Dutch universities resulting in an advancement for the fifth year in a row. Eight programmes received the distinction Top Rated Programme – double that of the previous year."	2018-11-15T10:51:04+0000	2211360805561967_2211877505510297	Ivet😜	2018-11-15T18:42:49+0000	1		
153677961330272_2211360805561967	"Once again  the University of Twente has climbed in the ratings in the newest edition of the Keuzegids Universiteiten study guide. This bumps the UT up to the second position in the ranking of Dutch universities resulting in an advancement for the fifth year in a row. Eight programmes received the distinction Top Rated Programme – double that of the previous year."	2018-11-15T10:51:04+0000	2211360805561967_2211503842214330	"Gido Alberts"	2018-11-15T13:16:56+0000	1		
153677961330272_2211360805561967	"Once again  the University of Twente has climbed in the ratings in the newest edition of the Keuzegids Universiteiten study guide. This bumps the UT up to the second position in the ranking of Dutch universities resulting in an advancement for the fifth year in a row. Eight programmes received the distinction Top Rated Programme – double that of the previous year."	2018-11-15T10:51:04+0000	2211360805561967_2213968538634527	"Congratulations UT"	2018-11-17T04:07:13+0000	1		
153677961330272_2211360805561967	"Once again  the University of Twente has climbed in the ratings in the newest edition of the Keuzegids Universiteiten study guide. This bumps the UT up to the second position in the ranking of Dutch universities resulting in an advancement for the fifth year in a row. Eight programmes received the distinction Top Rated Programme – double that of the previous year."	2018-11-15T10:51:04+0000	2211360805561967_2215117288519652	"I wholeheartedly congratulate the Vice Chancellor, the members of faculty and committed and talented students for continuously reaping laurels for Twente University.  Well done Twente and keep it up."	2018-11-17T20:29:43+0000	1		
153677961330272_2210333272331387	"Welcome to the week of the International Student  which is an initiative driven by Study in Holland to introduce  merge and highlight the vibrancy of different cultures that cohabit the Netherlands. This initiative not only creates the opportunity to understand all cultures more  it also allows all the international students to remember a little bit of home  and where they come from and most importantly  why that is so special to them.  The theme of this year is  Food brings people together . The @UTwente has decided to take part in this initiative as well  and learn more about its students  where they come from  the food they cherish and the inspiration behind it all. Our first story - hopefully not the last - is about 𝗣𝗜𝗖𝗢𝗕𝗘𝗟𝗟𝗬!  Celebrate your  experience as an international student and share your related stories using the hashtag “#StudentsofUtwente  on all the social media platforms!  . And maybe your story will be posten here as well!  Lets make this week a huge success  and a once in a year opportunity to create  explore and imbibe. Keep up  and keep sharing.   #StudentsofUtwente"	2018-11-14T16:00:50+0000	2210333272331387_2210490802315634	"Thank you for the amazing recording of our shared experience! We are incredibly grateful to be mentioned and be spoken of with such high regard! :) 🙏"	2018-11-14T18:24:45+0000	0		
